,FITC-A,PE-Tx-Red-YG-A
22805,12536.1591797,135.660003662
22806,201.599990845,175.440002441
22807,82.3199996948,602.820007324
22808,1168.43994141,467.160003662
22809,287.279998779,1097.52001953
22810,401.519989014,552.33001709
22811,497.279998779,143.819992065
22812,208.319992065,-94.8600006104
22813,149461.203125,1970.64001465
22814,488.879974365,9.18000030518
22815,131.879989624,630.869995117
22816,290.639984131,71.4000015259
22817,34773.4804688,363.119995117
22818,385.559997559,343.229980469
22819,236.879989624,82.6199951172
22820,106864.796875,502.349975586
22821,241.919998169,141.779998779
22822,263.759979248,96.9000015259
22823,130.199996948,644.640014648
22824,196.559997559,400.350006104
22825,466.199981689,1040.91003418
22826,1044.95996094,674.729980469
22827,298.199981689,150.449996948
22828,201.599990845,1115.36999512
22829,176.399993896,182.069992065
22830,347.759979248,1374.44995117
22831,594.719970703,112.199996948
22832,254.519989014,331.5
22833,4071.47998047,86.189994812
22834,289.799987793,1105.67993164
22835,110.039993286,-8.67000007629
22836,194.879989624,708.899963379
22837,234.359985352,444.720001221
22838,149.519989014,1060.29003906
22839,980.279968262,282.540008545
22840,698.880004883,117.809997559
22841,213.36000061,140.759994507
22842,246.119995117,14.7899999619
22843,262143.0,3258.38989258
22844,1428.0,329.459991455
22845,429.239990234,55.5900001526
22846,78036.0,185.63999939
22847,255.359985352,60.1800003052
22848,320.880004883,313.649993896
22849,389.759979248,247.86000061
22850,378.0,112.709999084
22851,388.91998291,96.3899993896
22852,6408.35986328,130.050003052
22853,17362.7988281,208.080001831
22854,237.719985962,222.869995117
22855,276.359985352,314.160003662
22856,333.479980469,-7.13999986649
22857,241.919998169,123.930000305
22858,463.679992676,154.529998779
22859,305.759979248,246.330001831
22860,303.239990234,183.599990845
22861,518.279968262,187.169998169
22862,99.9599990845,638.010009766
22863,595.559997559,307.019989014
22864,11533.1992188,27.5399990082
22865,7927.07958984,89.25
22866,4124.39990234,519.179992676
22867,206.63999939,100.979995728
22868,4183.19970703,114.239997864
22869,872.75994873,96.9000015259
22870,330.959991455,1106.18994141
22871,241.079986572,144.839996338
22872,462.839996338,2693.82006836
22873,291.479980469,1174.5300293
22874,149320.921875,1076.60998535
22875,153.720001221,604.859985352
22876,255.359985352,-16.8299999237
22877,50193.359375,216.239990234
22878,157.080001831,27.5399990082
22879,189.0,336.600006104
22880,165.479995728,-17.8500003815
22881,315.839996338,44.8799972534
22882,315.839996338,163.709991455
22883,275.519989014,218.279998779
22884,274.679992676,387.600006104
22885,270.479980469,388.109985352
22886,137.759994507,271.320007324
22887,435.119995117,203.489990234
22888,220.079986572,279.479980469
22889,14453.0390625,427.889984131
22890,269.639984131,74.4599990845
22891,231.0,-35.1899986267
22892,52584.0,1138.31994629
22893,279.720001221,165.239990234
22894,27347.8789062,291.720001221
22895,97.439994812,260.100006104
22896,1263.35998535,140.759994507
22897,66394.4375,268.260009766
22898,211.679992676,307.019989014
22899,4412.52001953,56.6100006104
22900,309.959991455,178.5
22901,231.839996338,161.669998169
22902,292.319976807,-22.4399986267
22903,184.799987793,98.4300003052
22904,11030.0400391,187.679992676
22905,243.599990845,416.160003662
22906,370.440002441,1034.79003906
22907,10387.4394531,208.589996338
22908,13207.3193359,175.949996948
22909,218.399993896,876.179992676
22910,199.079986572,914.940002441
22911,315.839996338,47.4300003052
22912,337.679992676,268.769989014
22913,707.279968262,579.869995117
22914,117.599998474,133.11000061
22915,19.3199996948,-63.75
22916,447.720001221,211.649993896
22917,381.359985352,247.349990845
22918,301.559997559,1174.02001953
22919,50837.6367188,234.599990845
22920,1407.0,73.4400024414
22921,178.919998169,266.220001221
22922,1011.35998535,416.160003662
22923,256.199981689,525.809997559
22924,144.479995728,440.639984131
22925,199.079986572,64.2600021362
22926,190.679992676,1022.54998779
22927,236.039993286,431.459991455
22928,4014.35986328,231.539993286
22929,155.399993896,488.579986572
22930,15267.0,234.089996338
22931,254753.515625,1250.01000977
22932,149.519989014,781.320007324
22933,258.720001221,79.5599975586
22934,162.959991455,411.570007324
22935,309.959991455,5.60999965668
22936,204.119995117,28.5599994659
22937,411.599975586,86.189994812
22938,771.119995117,51.5099983215
22939,117.599998474,282.029998779
22940,477.959991455,96.9000015259
22941,805.559997559,223.88999939
22942,3584.27978516,262.649993896
22943,132.720001221,36.2099990845
22944,200.759994507,224.399993896
22945,598.079956055,172.379989624
22946,13650.8398438,202.470001221
22947,229.319992065,265.199981689
22948,129.36000061,832.829956055
22949,521.639953613,97.4099960327
22950,590.519958496,330.479980469
22951,6993.0,41.3099975586
22952,206.63999939,198.38999939
22953,299.039978027,422.789978027
22954,30.2399997711,-51.5099983215
22955,1059.23999023,153.509994507
22956,199.079986572,771.630004883
22957,248.63999939,248.369995117
22958,262.91998291,948.08996582
22959,735.0,-58.6499977112
22960,986.999938965,146.369995117
22961,280.559997559,207.569992065
22962,9877.55957031,197.369995117
22963,354.479980469,375.869995117
22964,197.399993896,285.089996338
22965,199.919998169,181.050003052
22966,12184.1992188,140.25
22967,249.479995728,1356.08996582
22968,315.0,689.519958496
22969,3724.55981445,359.039978027
22970,353.639984131,122.909996033
22971,200714.640625,973.58996582
22972,7956.47998047,117.299995422
22973,8592.359375,79.0499954224
22974,1087.79992676,166.770004272
22975,99.1199951172,193.289993286
22976,1615.31994629,82.1100006104
22977,225.119995117,87.7200012207
22978,302.399993896,437.579986572
22979,1107.95996094,157.589996338
22980,203.279998779,175.440002441
22981,591.359985352,42.8400001526
22982,582.959960938,229.5
22983,577.079956055,205.529998779
22984,40.3199996948,120.36000061
22985,235.199996948,1067.93994141
22986,307.440002441,96.3899993896
22987,267.119995117,-23.4599990845
22988,158.759994507,521.729980469
22989,311.639984131,191.25
22990,603.959960938,142.800003052
22991,45019.796875,246.839996338
22992,385.559997559,1059.7800293
22993,107.519996643,224.909988403
22994,178.919998169,30.5999984741
22995,57.1199989319,232.050003052
22996,8289.95996094,361.589996338
22997,454.439971924,2133.33007812
22998,71.4000015259,64.7699966431
22999,290.639984131,127.5
23000,323.399993896,528.359985352
23001,260.399993896,184.619995117
23002,295.679992676,58.1399993896
23003,6516.71972656,362.609985352
23004,209.159988403,-5.09999990463
23005,988.679992676,60.1800003052
23006,152.879989624,30.5999984741
23007,214.199996948,1130.66992188
23008,675.359985352,146.880004883
23009,285.600006104,236.129989624
23010,349.440002441,1537.14001465
23011,383.039978027,254.489990234
23012,140.279998779,29.5799999237
23013,441.839996338,128.520004272
23014,102.479995728,200.940002441
23015,228.479995728,405.449981689
23016,346.91998291,436.049987793
23017,99.9599990845,705.83996582
23018,13359.359375,321.809997559
23019,211.679992676,317.729980469
23020,36219.1171875,571.709960938
23021,215.039993286,1095.98999023
23022,5218.08007812,333.029998779
23023,222.599990845,672.179992676
23024,169.679992676,-60.1800003052
23025,92.3999938965,116.790000916
23026,135.239990234,481.440002441
23027,241.079986572,76.5
23028,273.0,372.299987793
23029,3404.51977539,137.190002441
23030,262143.0,2206.77001953
23031,137.759994507,756.83996582
23032,162.119995117,1179.63000488
23033,10092.5996094,-34.1699981689
23034,2726.63989258,304.979980469
23035,303.239990234,-61.7099990845
23036,311.639984131,141.270004272
23037,483.0,2337.83984375
23038,704.75994873,344.759979248
23039,63.8399963379,201.449996948
23040,285.600006104,321.299987793
23041,4765.31982422,51.5099983215
23042,1732.07995605,181.559997559
23043,420.0,422.789978027
23044,426.720001221,126.479995728
23045,290.639984131,43.3499984741
23046,533.399963379,260.609985352
23047,867.719970703,95.8799972534
23048,5960.63964844,145.86000061
23049,244.439987183,-68.8499984741
23050,994.559997559,127.5
23051,290.639984131,843.029968262
23052,170.519989014,105.569999695
23053,187.319992065,241.739990234
23054,167.159988403,145.86000061
23055,371.279998779,172.379989624
23056,257.039978027,232.559997559
23057,468.719970703,278.459991455
23058,278.880004883,481.440002441
23059,370.440002441,115.769996643
23060,1281.83996582,169.830001831
23061,748.440002441,219.809997559
23062,68.8799972534,134.130004883
23063,237.719985962,359.039978027
23064,178.080001831,139.739990234
23065,377.159973145,195.839996338
23066,274.679992676,339.149993896
23067,393.959991455,250.409988403
23068,813.959960938,387.600006104
23069,335.160003662,129.029998779
23070,225.959991455,-13.2600002289
23071,645.119995117,63.2399978638
23072,104.159996033,282.540008545
23073,158.759994507,216.75
23074,12349.6796875,292.739990234
23075,6631.79980469,187.679992676
23076,518.279968262,342.209991455
23077,351.959991455,118.829994202
23078,446.039978027,214.709991455
23079,8039.63964844,317.729980469
23080,10312.6796875,308.040008545
23081,16141.4394531,127.5
23082,344.399993896,1109.25
23083,489.719970703,237.659988403
23084,1218.0,-37.7399978638
23085,210.839996338,774.690002441
23086,3740.51977539,313.649993896
23087,116.759994507,362.609985352
23088,460.319976807,168.300003052
23089,873.599975586,193.800003052
23090,118.439994812,81.5999984741
23091,451.079986572,250.919998169
23092,217.559997559,-79.0499954224
23093,91.5599975586,525.299987793
23094,210.0,60.1800003052
23095,267.959991455,90.2699966431
23096,204.119995117,378.41998291
23097,138.599990845,72.9300003052
23098,4327.6796875,261.119995117
23099,116.759994507,207.569992065
23100,320.039978027,380.459991455
23101,143.63999939,182.580001831
23102,2164.67993164,169.830001831
23103,163.799987793,308.549987793
23104,506.519989014,321.809997559
23105,1580.03991699,375.359985352
23106,104.159996033,-29.5799999237
23107,430.079986572,77.5199966431
23108,338.519989014,245.309997559
23109,337.679992676,450.839996338
23110,54834.359375,666.570007324
23111,215.879989624,9.68999958038
23112,610.679992676,132.089996338
23113,176686.4375,857.820007324
23114,31.9199981689,32.6399993896
23115,395.639984131,211.13999939
23116,217.559997559,1668.20996094
23117,115.919998169,318.239990234
23118,4063.07983398,161.669998169
23119,1868.15991211,196.86000061
23120,265.440002441,156.059997559
23121,989.519958496,188.190002441
23122,406.559997559,43.3499984741
23123,246.959991455,534.989990234
23124,146.159988403,171.869995117
23125,233.519989014,159.119995117
23126,209.159988403,1196.45996094
23127,425.039978027,514.08001709
23128,267.119995117,294.779998779
23129,241.079986572,937.380004883
23130,480.479980469,188.699996948
23131,684.599975586,239.699996948
23132,856.799987793,93.8399963379
23133,230.159988403,116.790000916
23134,250.319992065,771.630004883
23135,18506.8789062,210.629989624
23136,199.079986572,349.859985352
23137,176.399993896,171.869995117
23138,1124.76000977,238.169998169
23139,178.080001831,1309.16992188
23140,194.039993286,24.9899997711
23141,280.559997559,216.75
23142,55472.7578125,565.58996582
23143,270.479980469,1273.97998047
23144,340.199981689,1542.23999023
23145,204.959991455,589.049987793
23146,212.519989014,323.339996338
23147,468.719970703,190.229995728
23148,145.319992065,108.119995117
23149,380.519989014,18.3600006104
23150,339.359985352,2204.72998047
23151,248.63999939,486.539978027
23152,464.519989014,61.7099990845
23153,10714.1992188,222.869995117
23154,265.440002441,981.75
23155,147.0,52.5299987793
23156,443.519989014,252.449996948
23157,279.720001221,-27.5399990082
23158,475.439971924,-31.6199989319
23159,45.3599967957,99.9599990845
23160,1005.47998047,364.139984131
23161,204.959991455,255.509994507
23162,284.759979248,142.800003052
23163,264.600006104,120.869995117
23164,3936.23999023,147.899993896
23165,368.759979248,187.169998169
23166,129.36000061,427.889984131
23167,262.91998291,1130.16003418
23168,443.519989014,2034.89990234
23169,126.839996338,610.469970703
23170,353.639984131,290.699981689
23171,163.799987793,1066.41003418
23172,698.880004883,1748.27990723
23173,360.359985352,253.979995728
23174,27819.1191406,338.130004883
23175,209.159988403,284.070007324
23176,290.639984131,5.60999965668
23177,370.440002441,59.6699981689
23178,2378.87988281,163.199996948
23179,350.279998779,66.8099975586
23180,673.679992676,151.979995728
23181,1302.83996582,321.299987793
23182,33694.9179688,-16.8299999237
23183,180.599990845,-58.1399993896
23184,117.599998474,47.9399986267
23185,223.439987183,231.539993286
23186,2031.95996094,274.889984131
23187,162.119995117,378.41998291
23188,977.75994873,148.919998169
23189,212.519989014,1153.61999512
23190,4544.39990234,151.470001221
23191,3111.35986328,148.919998169
23192,290.639984131,56.6100006104
23193,212.519989014,139.739990234
23194,100.799995422,123.419998169
23195,205.799987793,355.979980469
23196,100374.953125,596.700012207
23197,330.959991455,438.600006104
23198,24921.9589844,265.709991455
23199,153.720001221,53.0400009155
23200,2590.55981445,410.039978027
23201,34124.1601562,390.149993896
23202,267.119995117,30.5999984741
23203,93.2399978638,199.410003662
23204,189.0,829.769958496
23205,150.36000061,714.0
23206,380.519989014,191.25
23207,231.839996338,485.519989014
23208,487.199981689,387.600006104
23209,360.359985352,269.279998779
23210,276.359985352,285.600006104
23211,193.199996948,213.690002441
23212,157.080001831,728.279968262
23213,199275.71875,1543.77001953
23214,448.559997559,370.769989014
23215,184.799987793,337.109985352
23216,370.440002441,20.9099998474
23217,108.359992981,58.6499977112
23218,208.319992065,837.929992676
23219,266.279998779,134.130004883
23220,203.279998779,-4.59000015259
23221,367.91998291,225.419998169
23222,378.839996338,335.070007324
23223,194.039993286,340.16998291
23224,136.919998169,133.619995117
23225,808.079956055,409.529998779
23226,272.160003662,188.190002441
23227,262.91998291,951.149963379
23228,408.239990234,154.529998779
23229,790.440002441,596.700012207
23230,6924.95996094,58.6499977112
23231,293.160003662,-17.8500003815
23232,1017.23999023,19.3799991608
23233,335.160003662,214.199996948
23234,126.839996338,155.550003052
23235,358.679992676,68.3399963379
23236,284.759979248,169.830001831
23237,683.75994873,393.720001221
23238,170.519989014,27.0299987793
23239,1630.43994141,-9.68999958038
23240,144.479995728,70.8899993896
23241,182.279998779,86.6999969482
23242,86.5199966431,228.989990234
23243,155.399993896,160.13999939
23244,150.36000061,170.849990845
23245,334.319976807,556.409973145
23246,308.279998779,223.379989624
23247,184.799987793,76.5
23248,248.63999939,324.359985352
23249,251.999984741,781.320007324
23250,332.639984131,226.440002441
23251,257.039978027,493.679992676
23252,687.119995117,194.819992065
23253,343.559997559,26.0100002289
23254,68.8799972534,7.64999961853
23255,166.319992065,192.269989014
23256,217.559997559,409.019989014
23257,14462.2792969,258.570007324
23258,219.239990234,567.119995117
23259,819.83996582,278.459991455
23260,4600.6796875,-86.189994812
23261,456.959991455,171.36000061
23262,176.399993896,450.329986572
23263,140.279998779,-121.379997253
23264,138.599990845,645.149963379
23265,351.959991455,84.1500015259
23266,565.320007324,201.449996948
23267,218.399993896,89.7599945068
23268,250.319992065,1039.38000488
23269,507.359985352,-3.56999993324
23270,240.239990234,154.020004272
23271,23968.5585938,201.449996948
23272,8460.47949219,148.410003662
23273,24124.7988281,383.009979248
23274,246.959991455,354.449981689
23275,9971.63964844,168.809997559
23276,1661.51989746,158.61000061
23277,300.720001221,301.410003662
23278,134340.359375,693.08996582
23279,360.359985352,434.519989014
23280,190.679992676,-113.729995728
23281,5774.15966797,177.479995728
23282,199.079986572,1040.40002441
23283,120.959999084,432.479980469
23284,25988.7597656,210.629989624
23285,4092.47998047,91.7999954224
23286,438.479980469,576.809997559
23287,609.83996582,-123.419998169
23288,180.599990845,58.1399993896
23289,234.359985352,47.9399986267
23290,121.799995422,-80.5800018311
23291,230.159988403,369.75
23292,1245.7199707,149.940002441
23293,18446.4003906,265.709991455
23294,13706.2792969,360.570007324
23295,601.440002441,309.059997559
23296,503.159973145,431.459991455
23297,118.439994812,251.940002441
23298,60821.8789062,524.279968262
23299,134.399993896,186.660003662
23300,236.879989624,309.059997559
23301,14138.8798828,147.38999939
23302,1300.31994629,4665.47998047
23303,236.039993286,1309.16992188
23304,243.599990845,232.559997559
23305,255.359985352,69.3600006104
23306,183.119995117,224.909988403
23307,3435.59985352,30.0900001526
23308,55324.078125,180.029998779
23309,118.439994812,1159.73999023
23310,141.119995117,239.699996948
23311,161.279998779,12.75
23312,2679.59985352,92.8199996948
23313,376.319976807,147.899993896
23314,6281.52001953,102.0
23315,259.559997559,159.629989624
23316,1032.35998535,257.040008545
23317,201.599990845,896.070007324
23318,91.5599975586,-100.470001221
23319,174.720001221,1177.07995605
23320,266.279998779,237.659988403
23321,241.919998169,1174.02001953
23322,450.239990234,507.449981689
23323,309.959991455,389.130004883
23324,210.839996338,267.239990234
23325,109.199996948,280.5
23326,1116.35998535,1120.97998047
23327,102222.117188,1157.69995117
23328,259.559997559,94.3499984741
23329,387.239990234,379.949981689
23330,261.239990234,40.7999992371
23331,264.600006104,218.279998779
23332,242.759994507,212.669998169
23333,58.7999992371,135.149993896
23334,518.279968262,143.819992065
23335,199.079986572,763.979980469
23336,443.519989014,259.079986572
23337,320.880004883,78.5400009155
23338,1207.07995605,65.7900009155
23339,175.559997559,47.9399986267
23340,1414.55993652,89.25
23341,204.959991455,272.339996338
23342,501.479980469,144.839996338
23343,535.079956055,194.309997559
23344,729.959960938,322.320007324
23345,135.239990234,278.459991455
23346,584.639953613,111.180000305
23347,249.479995728,79.5599975586
23348,262143.0,1578.44995117
23349,84.0,4.59000015259
23350,24376.7988281,278.970001221
23351,241.079986572,-71.4000015259
23352,395.639984131,91.2900009155
23353,5246.63964844,183.599990845
23354,16384.1992188,318.239990234
23355,604.799987793,440.639984131
23356,338.519989014,1038.86999512
23357,11926.3193359,266.220001221
23358,53.7599983215,341.190002441
23359,214.199996948,-67.3199996948
23360,214.199996948,726.239990234
23361,79.7999954224,288.149993896
23362,308.279998779,1225.5300293
23363,297.359985352,259.589996338
23364,5535.59960938,162.690002441
23365,261.239990234,107.61000061
23366,310.799987793,167.789993286
23367,251.999984741,380.970001221
23368,1121.40002441,114.239997864
23369,20900.0390625,718.079956055
23370,451.91998291,126.479995728
23371,178.080001831,30.5999984741
23372,880.319946289,186.660003662
23373,115.919998169,269.790008545
23374,224.279998779,93.3300018311
23375,247.799987793,40.2900009155
23376,73.9199981689,132.089996338
23377,103.319999695,365.66998291
23378,206.63999939,115.259994507
23379,326.759979248,101.489997864
23380,403.199981689,179.009994507
23381,6562.07958984,160.13999939
23382,164.63999939,-58.1399993896
23383,2393.15991211,187.169998169
23384,131.879989624,87.7200012207
23385,310.799987793,384.539978027
23386,7917.83984375,103.019996643
23387,286.440002441,120.869995117
23388,262143.0,1111.29003906
23389,305.759979248,654.83996582
23390,204.959991455,305.489990234
23391,3094.55981445,313.139984131
23392,604.799987793,353.940002441
23393,191.519989014,740.010009766
23394,4705.6796875,23.9699993134
23395,267.119995117,-66.2999954224
23396,217.559997559,412.589996338
23397,116.759994507,361.589996338
23398,9927.95996094,294.779998779
23399,309.119995117,264.690002441
23400,60.4799995422,-1.01999998093
23401,173.879989624,201.449996948
23402,397.319976807,50.4899978638
23403,946.679992676,-16.8299999237
23404,184.799987793,17.8500003815
23405,3060.11987305,32.6399993896
23406,101295.59375,913.409973145
23407,292.319976807,211.649993896
23408,165.479995728,137.190002441
23409,252.839996338,96.3899993896
23410,335.160003662,1114.85998535
23411,316.679992676,37.2299995422
23412,1229.76000977,73.9499969482
23413,357.839996338,84.6599960327
23414,4133.63964844,270.809997559
23415,2807.2800293,204.509994507
23416,186.479995728,154.020004272
23417,24652.3183594,270.299987793
23418,473.759979248,-42.3299980164
23419,262.079986572,453.389984131
23420,1041.59997559,533.969970703
23421,231.0,404.940002441
23422,714.83996582,766.529968262
23423,206.63999939,58.1399993896
23424,224.279998779,41.3099975586
23425,45672.4804688,253.979995728
23426,259.559997559,133.11000061
23427,262.91998291,64.7699966431
23428,190.679992676,167.279998779
23429,318.359985352,55.5900001526
23430,450.239990234,364.649993896
23431,453.599975586,62.219997406
23432,301.559997559,123.419998169
23433,106.680000305,168.809997559
23434,372.959991455,18.8699989319
23435,219.239990234,209.61000061
23436,275.519989014,-78.5400009155
23437,76471.078125,614.039978027
23438,115.079994202,6.11999988556
23439,19702.1992188,141.779998779
23440,126.839996338,1044.47998047
23441,59.6399993896,63.75
23442,84.0,487.049987793
23443,233.519989014,166.259994507
23444,58890.71875,527.33996582
23445,209.159988403,21.9300003052
23446,208.319992065,128.009994507
23447,350.279998779,227.970001221
23448,238.559997559,857.820007324
23449,153.720001221,135.660003662
23450,184.799987793,569.66998291
23451,182.279998779,556.91998291
23452,837.479980469,199.410003662
23453,1313.76000977,-93.8399963379
23454,446.879974365,465.630004883
23455,6499.91992188,160.13999939
23456,289.799987793,26.5200004578
23457,551.880004883,329.970001221
23458,184.799987793,683.909973145
23459,17163.71875,145.86000061
23460,136.080001831,125.970001221
23461,12245.5195312,143.309997559
23462,220.919998169,62.219997406
23463,232.679992676,-40.7999992371
23464,325.91998291,121.379997253
23465,303.239990234,41.3099975586
23466,153.720001221,91.2900009155
23467,331.799987793,31.109998703
23468,309.119995117,627.299987793
23469,215.879989624,894.029968262
23470,532.559997559,-27.0299987793
23471,263.759979248,529.890014648
23472,362.879974365,-8.67000007629
23473,7943.87988281,385.049987793
23474,6211.79980469,31.6199989319
23475,436.799987793,124.439994812
23476,964.319946289,412.589996338
23477,16072.5595703,404.429992676
23478,204.959991455,946.049987793
23479,3778.31982422,164.220001221
23480,319.199981689,235.619995117
23481,288.959991455,11.7299995422
23482,255.359985352,26.5200004578
23483,248.63999939,188.699996948
23484,258.720001221,1303.04992676
23485,486.359985352,-50.4899978638
23486,378.839996338,141.779998779
23487,65251.1992188,464.100006104
23488,22905.1191406,79.0499954224
23489,845.879943848,400.859985352
23490,515.760009766,46.9199981689
23491,189.839996338,1115.36999512
23492,267.959991455,170.339996338
23493,232.679992676,54.5699996948
23494,489.719970703,-84.6599960327
23495,41174.2773438,417.179992676
23496,175.559997559,282.029998779
23497,162.119995117,159.119995117
23498,75405.9609375,692.070007324
23499,226.799987793,54.5699996948
23500,171.36000061,798.659973145
23501,1529.63989258,104.040000916
23502,151.199996948,68.3399963379
23503,257.880004883,752.25
23504,357.0,266.729980469
23505,617.399963379,94.8600006104
23506,178.919998169,182.580001831
23507,236.879989624,81.5999984741
23508,5088.71972656,188.190002441
23509,755.159973145,353.429992676
23510,669.479980469,690.539978027
23511,266.279998779,24.9899997711
23512,291.479980469,187.679992676
23513,514.079956055,334.559997559
23514,68717.875,371.789978027
23515,204.959991455,2.54999995232
23516,359.519989014,300.389984131
23517,394.799987793,296.820007324
23518,358.679992676,233.580001831
23519,616.559997559,-55.0799980164
23520,78105.71875,609.450012207
23521,225.119995117,447.269989014
23522,1508.63989258,315.690002441
23523,620.760009766,102.0
23524,44107.5585938,661.469970703
23525,267.119995117,-31.6199989319
23526,808.079956055,154.020004272
23527,1428.83996582,209.61000061
23528,201.599990845,364.139984131
23529,178.080001831,658.409973145
23530,1058.40002441,886.889953613
23531,4880.39990234,156.569992065
23532,404.039978027,262.649993896
23533,225.119995117,242.759994507
23534,77196.0,289.679992676
23535,176.399993896,204.509994507
23536,1194.47998047,1578.44995117
23537,3916.07983398,235.11000061
23538,4150.43994141,166.259994507
23539,313.319976807,18.3600006104
23540,163.799987793,61.1999969482
23541,204.959991455,927.690002441
23542,276.359985352,100.979995728
23543,159.599990845,896.579956055
23544,640.079956055,663.510009766
23545,253.679992676,1368.32995605
23546,161.279998779,134.130004883
23547,182.279998779,92.3099975586
23548,187.319992065,56.0999984741
23549,15088.9199219,378.929992676
23550,219.239990234,114.75
23551,669.479980469,315.179992676
23552,413.279998779,353.940002441
23553,505.679992676,2125.16992188
23554,276.359985352,52.0200004578
23555,27752.7597656,712.469970703
23556,674.519958496,434.519989014
23557,168.839996338,-61.1999969482
23558,170.519989014,234.599990845
23559,883.679992676,172.88999939
23560,372.119995117,102.509994507
23561,131.879989624,101.489997864
23562,190.679992676,37.2299995422
23563,262143.0,1820.18994141
23564,331.799987793,206.039993286
23565,4978.6796875,185.129989624
23566,613.199951172,166.770004272
23567,146.159988403,257.040008545
23568,138.599990845,306.0
23569,157.919998169,-58.1399993896
23570,506.519989014,-54.5699996948
23571,722.399963379,395.25
23572,41976.4804688,329.970001221
23573,4209.23974609,52.0200004578
23574,78991.078125,1670.76000977
23575,1167.59997559,142.800003052
23576,190.679992676,274.380004883
23577,404.879974365,115.769996643
23578,30364.3183594,500.309997559
23579,1640.51989746,228.479995728
23580,257.880004883,210.119995117
23581,205.799987793,130.050003052
23582,4122.71972656,182.069992065
23583,110.879997253,181.050003052
23584,2157.11987305,246.330001831
23585,376.319976807,297.329986572
23586,887.039978027,387.600006104
23587,397.319976807,413.609985352
23588,318.359985352,497.25
23589,357.839996338,128.009994507
23590,633.359985352,152.489990234
23591,19133.5195312,255.0
23592,22370.0390625,232.559997559
23593,121.799995422,53.0400009155
23594,311.639984131,247.349990845
23595,125.159996033,982.260009766
23596,170.519989014,216.239990234
23597,205.799987793,-35.7000007629
23598,219.239990234,234.599990845
23599,189.0,169.830001831
23600,186.479995728,289.16998291
23601,284.759979248,15.8099994659
23602,263.759979248,294.269989014
23603,215.879989624,41.3099975586
23604,41243.1601562,244.289993286
23605,535.91998291,134.63999939
23606,270.479980469,153.509994507
23607,199.079986572,372.809997559
23608,12908.2792969,724.709960938
23609,95850.71875,520.200012207
23610,362.039978027,95.3699951172
23611,215.039993286,-31.109998703
23612,297.359985352,95.3699951172
23613,100.799995422,43.8600006104
23614,181.439987183,572.729980469
23615,183.959991455,353.940002441
23616,317.519989014,1492.77001953
23617,307.440002441,184.11000061
23618,122.63999939,811.91998291
23619,215.879989624,-36.7200012207
23620,109.199996948,845.579956055
23621,1062.59997559,256.019989014
23622,221.759994507,814.979980469
23623,331.799987793,286.619995117
23624,4326.0,130.559997559
23625,233.519989014,292.739990234
23626,224.279998779,1536.11999512
23627,98718.4765625,758.880004883
23628,210.839996338,199.410003662
23629,195.720001221,551.820007324
23630,249.479995728,119.849998474
23631,216.719985962,310.079986572
23632,141.119995117,324.869995117
23633,17528.2792969,81.5999984741
23634,4338.60009766,295.290008545
23635,105.0,344.25
23636,1001.27996826,570.690002441
23637,199.919998169,334.049987793
23638,250.319992065,-66.8099975586
23639,339.359985352,207.059997559
23640,271.319976807,206.550003052
23641,447.720001221,150.449996948
23642,61939.9179688,636.989990234
23643,202525.671875,1472.88000488
23644,89.0400009155,189.720001221
23645,273.839996338,271.829986572
23646,233.519989014,835.380004883
23647,288.119995117,385.049987793
23648,155.399993896,474.299987793
23649,168.839996338,-5.60999965668
23650,214.199996948,258.570007324
23651,197.399993896,1105.16992188
23652,486.359985352,154.529998779
23653,389.759979248,345.269989014
23654,20139.8398438,495.209991455
23655,673.679992676,133.619995117
23656,444.359985352,72.9300003052
23657,279.720001221,388.109985352
23658,11140.9199219,48.9599990845
23659,19325.0390625,47.4300003052
23660,108.359992981,770.099975586
23661,288.119995117,82.6199951172
23662,10941.8398438,146.369995117
23663,257.039978027,282.029998779
23664,200.759994507,81.0899963379
23665,275.519989014,158.61000061
23666,173.879989624,-23.9699993134
23667,223.439987183,1525.91992188
23668,159.599990845,158.61000061
23669,168.0,681.869995117
23670,134053.078125,641.070007324
23671,5313.0,7.13999986649
23672,368.759979248,632.909973145
23673,875.279968262,316.709991455
23674,5954.75976562,706.859985352
23675,273.839996338,166.770004272
23676,225.959991455,1049.06994629
23677,855.959960938,318.239990234
23678,208.319992065,721.140014648
23679,290.639984131,165.75
23680,275.519989014,112.709999084
23681,207.479995728,324.869995117
23682,291.479980469,68.3399963379
23683,17251.9199219,128.009994507
23684,183.119995117,141.270004272
23685,246.119995117,530.909973145
23686,2031.11999512,187.679992676
23687,237.719985962,74.4599990845
23688,442.679992676,181.559997559
23689,153.720001221,252.959991455
23690,99.1199951172,322.320007324
23691,11998.5595703,169.830001831
23692,13588.6796875,194.819992065
23693,4117.6796875,-54.5699996948
23694,222.599990845,-27.0299987793
23695,49848.9570312,232.559997559
23696,495.599975586,502.349975586
23697,207.479995728,8.15999984741
23698,80.6399993896,80.0699996948
23699,1361.64001465,408.509979248
23700,84.0,210.629989624
23701,219.239990234,515.609985352
23702,207.479995728,165.239990234
23703,325.079986572,7.13999986649
23704,222.599990845,616.58996582
23705,804.719970703,154.529998779
23706,191.519989014,128.520004272
23707,2327.63989258,282.540008545
23708,80656.796875,348.839996338
