,FITC-A,PE-Tx-Red-YG-A
12418,144.479995728,256.019989014
12419,216.719985962,104.549995422
12420,94.0799942017,192.779998779
12421,500.639984131,789.989990234
12422,84.8399963379,121.88999939
12423,70.5599975586,68.3399963379
12424,106.680000305,316.709991455
12425,52.0799980164,42.3299980164
12426,224.279998779,299.369995117
12427,308.279998779,1128.11999512
12428,74.7599945068,75.4799957275
12429,86.5199966431,212.669998169
12430,130.199996948,148.919998169
12431,87.3600006104,44.3699989319
12432,281.399993896,1550.40002441
12433,232.679992676,420.239990234
12434,115.079994202,289.679992676
12435,94.9199981689,202.979995728
12436,69.7200012207,144.330001831
12437,114.239997864,284.070007324
12438,64.6800003052,150.449996948
12439,36.9599990845,-33.6599998474
12440,82.3199996948,46.4099998474
12441,246.959991455,676.260009766
12442,54.5999984741,336.089996338
12443,120.119995117,137.699996948
12444,16.7999992371,381.989990234
12445,99.1199951172,131.580001831
12446,173.879989624,226.440002441
12447,34.4399986267,64.7699966431
12448,73.0799942017,199.410003662
12449,127.679992676,169.830001831
12450,102.479995728,107.61000061
12451,127.679992676,90.7799987793
12452,124.319999695,-112.199996948
12453,76.439994812,72.4199981689
12454,100.799995422,215.729995728
12455,130.199996948,252.449996948
12456,246.119995117,605.369995117
12457,169.679992676,215.220001221
12458,86.5199966431,134.63999939
12459,13.4399995804,31.109998703
12460,125.159996033,102.0
12461,95.7599945068,23.9699993134
12462,248.63999939,270.809997559
12463,84.0,95.3699951172
12464,38.6399993896,200.940002441
12465,230.159988403,252.959991455
12466,229.319992065,62.219997406
12467,114.239997864,236.129989624
12468,66.3600006104,110.669998169
12469,270.479980469,691.559997559
12470,80.6399993896,201.449996948
12471,430.079986572,177.479995728
12472,257.039978027,420.75
12473,338.519989014,1424.93994141
12474,37.7999992371,222.36000061
12475,150.36000061,193.289993286
12476,140.279998779,41.8199996948
12477,5.03999996185,-30.0900001526
12478,144.479995728,99.9599990845
12479,101.63999939,77.0100021362
12480,101.63999939,291.720001221
12481,199.079986572,97.4099960327
12482,93.2399978638,360.059997559
12483,135.239990234,111.180000305
12484,715.679992676,527.849975586
12485,336.839996338,423.809997559
12486,62.9999961853,183.089996338
12487,69.7200012207,125.459999084
12488,441.0,497.25
12489,115.919998169,298.350006104
12490,223.439987183,341.699981689
12491,210.0,27.5399990082
12492,43.6800003052,13.2600002289
12493,194.879989624,750.719970703
12494,230.159988403,326.399993896
12495,10.0799999237,-6.63000011444
12496,123.479995728,283.049987793
12497,134.399993896,213.690002441
12498,215.879989624,341.699981689
12499,131.879989624,-109.13999939
12500,402.359985352,435.539978027
12501,78.9599990845,250.919998169
12502,39.4799995422,230.009994507
12503,133.559997559,218.279998779
12504,93.2399978638,52.0200004578
12505,85.6800003052,86.189994812
12506,199.919998169,244.289993286
12507,147.0,-5.60999965668
12508,141.959991455,128.009994507
12509,107.519996643,54.5699996948
12510,65.5199966431,-34.6800003052
12511,223.439987183,449.819976807
12512,95.7599945068,205.529998779
12513,262.91998291,186.660003662
12514,89.8799972534,-24.4799995422
12515,84.8399963379,218.279998779
12516,240.239990234,157.589996338
12517,78.9599990845,56.6100006104
12518,132.720001221,121.88999939
12519,56.2799987793,143.309997559
12520,130.199996948,128.009994507
12521,183.119995117,83.1299972534
12522,101.63999939,223.88999939
12523,276.359985352,163.199996948
12524,240.239990234,363.630004883
12525,273.839996338,554.369995117
12526,222.599990845,993.989990234
12527,82.3199996948,96.9000015259
12528,147.839996338,89.25
12529,248.63999939,360.059997559
12530,-7.55999994278,238.169998169
12531,290.639984131,1485.63000488
12532,49.5599975586,90.2699966431
12533,61.3199996948,29.5799999237
12534,70.5599975586,246.839996338
12535,194.879989624,155.039993286
12536,152.039993286,150.449996948
12537,102.479995728,191.25
12538,99.9599990845,4.07999992371
12539,112.559997559,129.029998779
12540,-5.03999996185,94.3499984741
12541,151.199996948,267.239990234
12542,38.6399993896,-79.5599975586
12543,21.8400001526,93.8399963379
12544,221.759994507,124.439994812
12545,70.5599975586,111.180000305
12546,79.7999954224,310.079986572
12547,263.759979248,660.450012207
12548,199.079986572,150.449996948
12549,538.440002441,410.039978027
12550,598.079956055,1709.01000977
12551,80.6399993896,350.880004883
12552,73.0799942017,377.910003662
12553,35.2799987793,303.449981689
12554,186.479995728,936.869995117
12555,163.799987793,-29.5799999237
12556,38.6399993896,-8.15999984741
12557,99.1199951172,126.479995728
12558,237.719985962,248.369995117
12559,36.1199989319,21.9300003052
12560,-25.1999988556,-22.4399986267
12561,99.1199951172,311.609985352
12562,105.0,202.979995728
12563,239.399993896,401.369995117
12564,112.559997559,10.1999998093
12565,264.600006104,398.820007324
12566,146.159988403,61.1999969482
12567,94.0799942017,134.63999939
12568,299.880004883,338.130004883
12569,136.080001831,143.309997559
12570,138.599990845,547.739990234
12571,274.679992676,425.339996338
12572,263.759979248,829.260009766
12573,115.919998169,-26.0100002289
12574,112.559997559,89.25
12575,113.399993896,77.5199966431
12576,77.2799987793,-142.289993286
12577,139.440002441,132.599990845
12578,282.239990234,731.849975586
12579,189.0,276.41998291
12580,105.0,216.239990234
12581,95.7599945068,41.3099975586
12582,17.6399993896,-62.219997406
12583,262.91998291,455.429992676
12584,270.479980469,55.0799980164
12585,236.039993286,245.309997559
12586,383.039978027,937.889953613
12587,176.399993896,1384.65002441
12588,209.159988403,148.410003662
12589,265.440002441,171.36000061
12590,101.63999939,11.7299995422
12591,90.7199935913,-20.3999996185
12592,137.759994507,-53.5499992371
12593,90.7199935913,19.8899993896
12594,37.7999992371,-187.679992676
12595,113.399993896,118.829994202
12596,55.4399986267,-73.9499969482
12597,58.7999992371,41.3099975586
12598,141.119995117,255.0
12599,94.9199981689,379.949981689
12600,150.36000061,380.459991455
12601,-34.4399986267,150.959991455
12602,350.279998779,374.339996338
12603,713.159973145,3695.45996094
12604,96.5999984741,13.2600002289
12605,9.23999977112,278.970001221
12606,210.0,163.709991455
12607,178.080001831,273.869995117
12608,202.439987183,248.879989624
12609,727.440002441,880.260009766
12610,482.159973145,1244.40002441
12611,110.039993286,420.239990234
12612,167.159988403,-54.5699996948
12613,16.7999992371,136.169998169
12614,147.839996338,423.809997559
12615,131.879989624,84.1500015259
12616,71.4000015259,-89.7599945068
12617,94.9199981689,357.509979248
12618,101.63999939,655.349975586
12619,612.359985352,876.690002441
12620,34.4399986267,42.8400001526
12621,97.439994812,264.179992676
12622,210.0,496.229980469
12623,93.2399978638,115.769996643
12624,283.91998291,369.239990234
12625,133.559997559,71.4000015259
12626,165.479995728,745.619995117
12627,142.800003052,877.709960938
12628,73.9199981689,201.449996948
12629,19.3199996948,138.720001221
12630,87.3600006104,93.8399963379
12631,89.0400009155,47.4300003052
12632,77.2799987793,37.2299995422
12633,85.6800003052,300.899993896
12634,169.679992676,90.7799987793
12635,225.119995117,194.309997559
12636,89.0400009155,-47.9399986267
12637,55.4399986267,119.339996338
12638,141.119995117,1073.04003906
12639,93.2399978638,165.239990234
12640,62.1599998474,96.3899993896
12641,153.720001221,403.91998291
12642,33.5999984741,185.129989624
12643,82.3199996948,-13.2600002289
12644,107.519996643,107.099998474
12645,249.479995728,252.959991455
12646,88.1999969482,-111.180000305
12647,0.839999973774,40.7999992371
12648,139.440002441,596.190002441
12649,170.519989014,243.779998779
12650,113.399993896,-22.4399986267
12651,70.5599975586,377.399993896
12652,94.9199981689,193.289993286
12653,90.7199935913,172.379989624
12654,91.5599975586,-79.0499954224
12655,205.799987793,1148.01000977
12656,141.119995117,162.690002441
12657,33.5999984741,-81.0899963379
12658,128.519989014,55.5900001526
12659,124.319999695,70.8899993896
12660,121.799995422,16.3199996948
12661,445.199981689,201.959991455
12662,307.440002441,744.599975586
12663,240.239990234,222.36000061
12664,33.5999984741,124.439994812
12665,113.399993896,154.020004272
12666,178.080001831,280.5
12667,274.679992676,367.709991455
12668,106.680000305,-34.6800003052
12669,66.3600006104,171.869995117
12670,43.6800003052,62.7299995422
12671,81.4799957275,96.3899993896
12672,239.399993896,164.729995728
12673,385.559997559,161.669998169
12674,231.839996338,426.869995117
12675,116.759994507,26.0100002289
12676,49.5599975586,146.880004883
12677,190.679992676,147.899993896
12678,130.199996948,117.809997559
12679,110.879997253,297.839996338
12680,89.0400009155,-4.59000015259
12681,258.720001221,185.129989624
12682,356.160003662,105.059997559
12683,598.079956055,3582.75
12684,-10.9200000763,165.239990234
12685,155.399993896,188.190002441
12686,123.479995728,96.3899993896
12687,121.799995422,133.619995117
12688,27.7199993134,-29.5799999237
12689,122.63999939,9.68999958038
12690,119.279998779,112.709999084
12691,1196.15991211,1586.60998535
12692,272.160003662,170.339996338
12693,41.1599998474,-45.8999977112
12694,306.599975586,402.389984131
12695,50.3999977112,373.829986572
12696,95.7599945068,-57.6299972534
12697,100.799995422,220.830001831
12698,71.4000015259,347.309997559
12699,379.679992676,564.059997559
12700,80.6399993896,231.539993286
12701,31.0799999237,-6.11999988556
12702,181.439987183,208.589996338
12703,106.680000305,228.989990234
12704,97.439994812,220.319992065
12705,141.959991455,147.38999939
12706,334.319976807,303.959991455
12707,90.7199935913,98.4300003052
12708,267.959991455,136.679992676
12709,68.0400009155,85.6800003052
12710,178.080001831,252.959991455
12711,216.719985962,41.8199996948
12712,131.039993286,269.279998779
12713,244.439987183,165.75
12714,211.679992676,289.679992676
12715,94.9199981689,218.789993286
12716,173.039993286,415.649993896
12717,273.839996338,318.75
12718,117.599998474,136.169998169
12719,22.6799983978,244.289993286
12720,307.440002441,569.66998291
12721,90.7199935913,130.050003052
12722,89.8799972534,24.4799995422
12723,25.1999988556,165.75
12724,189.839996338,-25.5
12725,67.1999969482,18.3600006104
12726,122.63999939,172.88999939
12727,118.439994812,141.270004272
12728,54.5999984741,-75.4799957275
12729,110.039993286,152.489990234
12730,275.519989014,340.679992676
12731,159.599990845,90.7799987793
12732,49.5599975586,168.809997559
12733,85.6800003052,150.449996948
12734,99.1199951172,75.9899978638
12735,119.279998779,-98.4300003052
12736,347.759979248,296.820007324
12737,96.5999984741,35.7000007629
12738,210.839996338,69.8699951172
12739,127.679992676,394.229980469
12740,187.319992065,191.759994507
12741,130.199996948,-1.52999997139
12742,114.239997864,344.759979248
12743,514.079956055,399.839996338
12744,264.600006104,303.959991455
12745,81.4799957275,230.009994507
12746,166.319992065,69.3600006104
12747,287.279998779,267.239990234
12748,208.319992065,345.779998779
12749,62.1599998474,157.589996338
12750,266.279998779,428.399993896
12751,205.799987793,1307.64001465
12752,115.919998169,288.660003662
12753,40.3199996948,171.869995117
12754,52.9199981689,72.9300003052
12755,62.1599998474,130.559997559
12756,77.2799987793,414.630004883
12757,7.55999994278,-64.7699966431
12758,127.679992676,329.459991455
12759,51.2399978638,92.8199996948
12760,141.119995117,155.550003052
12761,-5.8799996376,-41.3099975586
12762,27.7199993134,334.559997559
12763,-25.1999988556,131.069992065
12764,-3.3599998951,26.0100002289
12765,393.119995117,606.899963379
12766,359.519989014,2250.62988281
12767,142.800003052,-69.8699951172
12768,180.599990845,356.489990234
12769,161.279998779,39.2700004578
12770,93.2399978638,119.339996338
12771,29.3999996185,44.8799972534
12772,110.879997253,-49.9799995422
12773,104.159996033,198.899993896
12774,157.919998169,277.440002441
12775,25.1999988556,146.880004883
12776,82.3199996948,221.849990845
12777,94.9199981689,65.2799987793
12778,307.440002441,-36.7200012207
12779,51.2399978638,222.36000061
12780,131.039993286,116.790000916
12781,477.119995117,585.479980469
12782,72.2399978638,184.619995117
12783,81.4799957275,81.5999984741
12784,132.720001221,466.649993896
12785,107.519996643,160.13999939
12786,55.4399986267,51.0
12787,317.519989014,39.2700004578
12788,66.3600006104,-2.54999995232
12789,241.079986572,315.690002441
12790,118.439994812,235.619995117
12791,105.0,211.13999939
12792,112.559997559,86.189994812
12793,175.559997559,308.040008545
12794,108.359992981,-71.9099960327
12795,136.080001831,284.070007324
12796,90.7199935913,593.640014648
12797,251.159988403,510.0
12798,81.4799957275,227.459991455
12799,52.9199981689,209.61000061
12800,88.1999969482,132.599990845
12801,451.91998291,421.259979248
12802,241.079986572,-42.8400001526
12803,334.319976807,366.690002441
12804,68.8799972534,-24.4799995422
12805,225.959991455,1159.22998047
12806,57.9599990845,-69.8699951172
12807,84.8399963379,57.1199989319
12808,657.719970703,672.179992676
12809,110.879997253,136.679992676
12810,102.479995728,1.52999997139
12811,94.9199981689,66.8099975586
12812,198.239990234,362.609985352
12813,136.080001831,203.489990234
12814,264.600006104,846.08996582
12815,188.159988403,372.809997559
12816,104.159996033,205.019989014
12817,148.679992676,444.720001221
12818,86.5199966431,-5.09999990463
12819,52.9199981689,106.080001831
12820,51.2399978638,91.2900009155
12821,105.0,244.799987793
12822,92.3999938965,75.9899978638
12823,360.359985352,365.160003662
12824,89.8799972534,162.690002441
12825,196.559997559,85.6800003052
12826,407.399993896,275.399993896
12827,79.7999954224,18.3600006104
12828,36.1199989319,69.3600006104
12829,40.3199996948,170.849990845
12830,149.519989014,223.379989624
12831,147.0,39.2700004578
12832,234.359985352,360.059997559
12833,65.5199966431,82.1100006104
12834,84.8399963379,28.5599994659
12835,128.519989014,39.7799987793
12836,28.5599994659,130.050003052
12837,24.359998703,141.270004272
12838,139.440002441,167.789993286
12839,161.279998779,27.5399990082
12840,115.079994202,237.149993896
12841,209.159988403,377.399993896
12842,115.919998169,299.880004883
12843,196.559997559,647.700012207
12844,17.6399993896,-61.1999969482
12845,157.080001831,220.319992065
12846,51.2399978638,198.38999939
12847,418.319976807,409.019989014
12848,220.919998169,200.940002441
12849,26.8799991608,43.3499984741
12850,239.399993896,491.130004883
12851,145.319992065,184.619995117
12852,122.63999939,116.790000916
12853,178.919998169,438.089996338
12854,271.319976807,566.609985352
12855,57.9599990845,283.559997559
12856,110.879997253,102.0
12857,175.559997559,194.819992065
12858,134.399993896,211.649993896
12859,112.559997559,275.399993896
12860,143.63999939,271.320007324
12861,5.03999996185,270.809997559
12862,15.9599990845,31.6199989319
12863,96.5999984741,28.5599994659
12864,42.8400001526,272.850006104
12865,120.119995117,38.7599983215
12866,703.079956055,876.690002441
12867,115.919998169,5.60999965668
12868,118.439994812,148.919998169
12869,170.519989014,56.0999984741
12870,19.3199996948,-44.3699989319
12871,69.7200012207,120.36000061
12872,84.0,-6.11999988556
12873,46.1999969482,-46.4099998474
12874,532.559997559,217.259994507
12875,267.119995117,271.829986572
12876,103.319999695,341.190002441
12877,11.7599992752,241.229995728
12878,70.5599975586,64.7699966431
12879,312.479980469,414.119995117
12880,117.599998474,62.7299995422
12881,561.959960938,542.130004883
12882,202.439987183,188.699996948
12883,304.079986572,1793.15991211
12884,-5.8799996376,169.830001831
12885,233.519989014,356.489990234
12886,378.839996338,921.059997559
12887,73.0799942017,61.7099990845
12888,84.0,136.679992676
12889,48.719997406,161.160003662
12890,132.720001221,68.8499984741
12891,62.1599998474,311.609985352
12892,47.8799972534,157.080001831
12893,106.680000305,151.470001221
12894,131.039993286,136.169998169
12895,71.4000015259,1.52999997139
12896,494.759979248,-7.13999986649
12897,104.159996033,190.229995728
12898,172.199996948,116.279998779
12899,120.959999084,259.589996338
12900,64.6800003052,80.5800018311
12901,15.9599990845,111.180000305
12902,78.1199951172,-17.3400001526
12903,5.8799996376,144.330001831
12904,294.839996338,524.789978027
12905,133.559997559,405.959991455
12906,136.919998169,92.8199996948
12907,485.519989014,409.529998779
12908,123.479995728,-79.0499954224
12909,186.479995728,211.13999939
12910,112.559997559,263.160003662
12911,147.839996338,272.850006104
12912,62.9999961853,161.669998169
12913,68.8799972534,275.910003662
12914,173.039993286,143.309997559
12915,118.439994812,197.369995117
12916,181.439987183,392.699981689
12917,117.599998474,-29.0699996948
12918,68.0400009155,132.599990845
12919,107.519996643,106.589996338
12920,301.559997559,339.660003662
12921,128.519989014,195.839996338
12922,225.119995117,225.929992676
12923,112.559997559,290.190002441
12924,109.199996948,286.109985352
12925,235.199996948,1064.88000488
12926,121.799995422,272.339996338
12927,120.959999084,451.859985352
12928,265.440002441,124.439994812
12929,64.6800003052,112.199996948
12930,496.439971924,1509.08996582
12931,115.919998169,44.8799972534
12932,125.999992371,111.180000305
12933,115.919998169,198.38999939
12934,120.959999084,40.7999992371
12935,133.559997559,174.929992676
12936,87.3600006104,370.259979248
12937,69.7200012207,143.819992065
12938,85.6800003052,244.289993286
12939,31.9199981689,48.9599990845
12940,307.440002441,463.589996338
12941,171.36000061,333.029998779
12942,94.0799942017,62.219997406
12943,192.36000061,163.709991455
12944,46.1999969482,65.7900009155
12945,131.039993286,13.2600002289
12946,153.720001221,283.049987793
12947,436.799987793,284.070007324
12948,59.6399993896,133.619995117
12949,199.079986572,524.279968262
12950,72.2399978638,-31.109998703
12951,98.2799987793,94.3499984741
12952,48.719997406,146.369995117
12953,99.1199951172,164.729995728
12954,54.5999984741,94.3499984741
12955,141.959991455,75.9899978638
12956,430.91998291,455.940002441
12957,57.1199989319,-64.7699966431
12958,279.720001221,459.509979248
12959,60.4799995422,60.1800003052
12960,136.919998169,275.399993896
12961,85.6800003052,224.909988403
12962,36.1199989319,167.279998779
12963,70.5599975586,310.079986572
12964,49.5599975586,-98.939994812
12965,136.919998169,175.440002441
12966,153.720001221,97.9199981689
12967,155.399993896,32.1300010681
12968,97.439994812,79.0499954224
12969,88.1999969482,131.069992065
12970,56.2799987793,158.099990845
12971,58.7999992371,275.910003662
12972,75.5999984741,3.56999993324
12973,156.239990234,203.489990234
12974,194.879989624,518.66998291
12975,231.0,277.949981689
12976,147.0,340.16998291
12977,224.279998779,887.909973145
12978,45.3599967957,103.529998779
12979,40.3199996948,44.3699989319
12980,107.519996643,123.419998169
12981,118.439994812,741.029968262
12982,441.839996338,1355.57995605
12983,155.399993896,561.0
12984,131.879989624,365.160003662
12985,170.519989014,409.529998779
12986,132.720001221,277.949981689
12987,325.91998291,558.450012207
12988,41.1599998474,22.4399986267
12989,369.599975586,360.570007324
12990,327.599975586,372.809997559
12991,294.839996338,963.899963379
12992,87.3600006104,360.570007324
12993,348.599975586,781.829956055
12994,25.1999988556,-24.4799995422
12995,78.9599990845,302.940002441
12996,92.3999938965,237.149993896
12997,255.359985352,666.059997559
12998,76.439994812,120.36000061
12999,16.7999992371,17.8500003815
13000,58.7999992371,8.15999984741
13001,36.9599990845,276.929992676
13002,484.679992676,301.91998291
13003,61.3199996948,186.149993896
13004,58.7999992371,72.4199981689
13005,37.7999992371,304.979980469
13006,54.5999984741,90.7799987793
13007,229.319992065,295.799987793
13008,185.63999939,229.5
13009,136.919998169,226.949996948
13010,75.5999984741,247.349990845
13011,102.479995728,150.959991455
13012,60.4799995422,87.2099990845
13013,136.919998169,250.919998169
13014,264.600006104,443.190002441
13015,54.5999984741,21.9300003052
13016,204.119995117,1063.34997559
13017,131.039993286,225.419998169
13018,166.319992065,65.2799987793
13019,137.759994507,12.2399997711
13020,111.719993591,190.229995728
13021,74.7599945068,31.6199989319
13022,42.0,148.410003662
13023,47.0399971008,91.2900009155
13024,88.1999969482,242.759994507
13025,372.119995117,261.119995117
13026,37.7999992371,105.059997559
13027,181.439987183,168.809997559
13028,30.2399997711,346.290008545
13029,75.5999984741,265.709991455
13030,34.4399986267,227.970001221
13031,230.159988403,5.09999990463
13032,270.479980469,297.839996338
13033,109.199996948,421.259979248
13034,383.879974365,579.869995117
13035,59.6399993896,90.7799987793
13036,234.359985352,390.660003662
13037,151.199996948,37.7399978638
13038,178.080001831,21.4200000763
13039,65.5199966431,53.0400009155
13040,113.399993896,29.0699996948
13041,110.879997253,81.0899963379
13042,125.159996033,-78.0299987793
13043,144.479995728,179.009994507
13044,190.679992676,1139.33996582
13045,228.479995728,969.510009766
13046,225.119995117,261.630004883
13047,72.2399978638,118.319999695
13048,14.279999733,36.2099990845
13049,119.279998779,136.169998169
13050,218.399993896,757.349975586
13051,13.4399995804,142.800003052
13052,111.719993591,51.5099983215
13053,98.2799987793,256.529998779
13054,241.079986572,183.599990845
13055,52.0799980164,99.9599990845
13056,142.800003052,195.839996338
13057,125.999992371,90.2699966431
13058,205.799987793,674.219970703
13059,81.4799957275,195.839996338
13060,106.680000305,339.660003662
13061,1113.0,4204.43994141
13062,163.799987793,537.539978027
13063,99.1199951172,97.4099960327
13064,277.199981689,417.179992676
13065,90.7199935913,65.2799987793
13066,179.759994507,341.190002441
13067,353.639984131,347.309997559
13068,57.9599990845,-75.9899978638
13069,288.119995117,258.570007324
13070,563.639953613,332.519989014
13071,47.8799972534,208.080001831
13072,21.0,-90.7799987793
13073,153.720001221,70.8899993896
13074,71.4000015259,309.570007324
13075,181.439987183,361.079986572
13076,137.759994507,159.629989624
13077,116.759994507,198.38999939
13078,271.319976807,359.039978027
13079,80.6399993896,-122.909996033
13080,104.159996033,113.729995728
13081,136.080001831,462.569976807
13082,136.919998169,9.18000030518
13083,293.160003662,109.650001526
13084,171.36000061,304.979980469
13085,125.999992371,415.649993896
13086,54.5999984741,118.829994202
13087,78.9599990845,149.940002441
13088,56.2799987793,85.6800003052
13089,319.199981689,1108.22998047
13090,97.439994812,-36.7200012207
13091,189.0,105.569999695
13092,114.239997864,274.889984131
13093,133.559997559,205.529998779
13094,87.3600006104,-14.7899999619
13095,119.279998779,136.679992676
13096,156.239990234,807.83996582
13097,107.519996643,-14.7899999619
13098,402.359985352,268.260009766
13099,127.679992676,486.029998779
13100,147.839996338,-11.2199993134
13101,43.6800003052,134.63999939
13102,208.319992065,520.200012207
13103,44.5200004578,90.2699966431
13104,371.279998779,392.699981689
13105,248.63999939,240.209991455
13106,92.3999938965,117.299995422
13107,88.1999969482,207.569992065
13108,261.239990234,266.729980469
13109,21.8400001526,-80.0699996948
13110,79.7999954224,-45.8999977112
13111,162.119995117,15.8099994659
13112,89.8799972534,-13.7699995041
13113,128.519989014,183.599990845
13114,249.479995728,209.099990845
13115,38.6399993896,-74.9700012207
13116,41.1599998474,-1.52999997139
13117,194.039993286,208.080001831
13118,184.799987793,94.3499984741
13119,21.0,354.959991455
13120,82.3199996948,281.010009766
13121,189.0,543.659973145
13122,42.0,115.769996643
13123,91.5599975586,-84.1500015259
13124,115.919998169,67.3199996948
13125,119.279998779,210.629989624
13126,120.119995117,146.880004883
13127,182.279998779,323.850006104
13128,42.8400001526,125.459999084
13129,62.1599998474,339.660003662
13130,68.0400009155,10.7100000381
13131,83.1599960327,115.769996643
13132,252.839996338,329.459991455
13133,63.8399963379,211.13999939
13134,141.119995117,218.279998779
13135,123.479995728,-36.2099990845
13136,95.7599945068,61.1999969482
13137,16.7999992371,-56.0999984741
13138,47.0399971008,74.9700012207
13139,141.119995117,209.61000061
13140,92.3999938965,132.599990845
13141,48.719997406,110.159996033
13142,34.4399986267,154.529998779
13143,83.1599960327,-3.56999993324
13144,193.199996948,223.379989624
13145,72.2399978638,414.630004883
13146,210.0,485.009979248
13147,161.279998779,263.66998291
13148,274.679992676,204.509994507
13149,304.91998291,452.880004883
13150,69.7200012207,518.159973145
13151,208.319992065,1051.10998535
13152,77.2799987793,134.130004883
13153,78.9599990845,196.349990845
13154,105.0,132.089996338
13155,50.3999977112,-41.3099975586
13156,98.2799987793,-9.18000030518
13157,108.359992981,91.2900009155
13158,220.079986572,176.459991455
13159,257.880004883,230.519989014
13160,93.2399978638,207.569992065
13161,387.239990234,345.269989014
13162,104.159996033,284.070007324
13163,92.3999938965,76.5
13164,64.6800003052,9.68999958038
13165,31.0799999237,-125.970001221
13166,57.1199989319,69.8699951172
13167,174.720001221,87.2099990845
13168,95.7599945068,11.7299995422
13169,69.7200012207,-109.13999939
13170,149.519989014,445.229980469
13171,189.0,126.989997864
13172,105.839996338,15.8099994659
13173,212.519989014,249.899993896
13174,647.639953613,3172.19995117
13175,146.159988403,42.3299980164
13176,152.039993286,167.279998779
13177,104.159996033,383.009979248
13178,48.719997406,216.239990234
13179,75.5999984741,0.0
13180,116.759994507,258.570007324
13181,71.4000015259,-46.9199981689
13182,70.5599975586,77.0100021362
13183,88.1999969482,294.779998779
13184,321.720001221,503.880004883
13185,222.599990845,7.13999986649
13186,310.799987793,359.039978027
13187,479.639984131,1206.15002441
13188,48.719997406,267.75
13189,42.8400001526,93.3300018311
13190,51.2399978638,82.6199951172
13191,56.2799987793,152.489990234
13192,167.159988403,99.4499969482
13193,15.1199998856,72.4199981689
13194,377.159973145,166.770004272
13195,107.519996643,-145.86000061
13196,56.2799987793,230.009994507
13197,15.1199998856,232.050003052
13198,23.5199985504,116.279998779
13199,64.6800003052,157.589996338
13200,135.239990234,169.830001831
13201,115.079994202,-11.7299995422
13202,211.679992676,222.869995117
13203,223.439987183,385.049987793
13204,89.0400009155,64.2600021362
13205,178.919998169,371.789978027
13206,2.51999998093,114.75
13207,73.0799942017,-38.25
13208,73.9199981689,170.339996338
13209,366.239990234,640.049987793
13210,379.679992676,1500.92993164
13211,446.879974365,423.299987793
13212,278.880004883,672.690002441
13213,183.959991455,313.649993896
13214,96.5999984741,244.289993286
13215,378.839996338,315.690002441
13216,62.1599998474,-37.2299995422
13217,164.63999939,444.720001221
13218,236.039993286,302.940002441
13219,123.479995728,283.049987793
13220,118.439994812,401.880004883
13221,23.5199985504,17.8500003815
13222,117.599998474,191.759994507
13223,190.679992676,401.369995117
13224,132.720001221,92.8199996948
13225,129.36000061,704.820007324
13226,125.159996033,65.2799987793
13227,78.1199951172,33.1499977112
13228,173.879989624,-15.8099994659
13229,131.879989624,364.139984131
13230,305.759979248,669.630004883
13231,173.879989624,364.139984131
13232,136.080001831,314.160003662
13233,205.799987793,167.789993286
13234,164.63999939,142.800003052
13235,87.3600006104,120.869995117
13236,205.799987793,471.239990234
13237,42.0,323.850006104
13238,30.2399997711,-65.7900009155
13239,54.5999984741,434.519989014
13240,190.679992676,284.070007324
13241,82.3199996948,15.2999992371
13242,168.0,113.729995728
13243,151.199996948,5.60999965668
13244,68.0400009155,332.009979248
13245,231.0,950.130004883
13246,105.0,104.040000916
13247,73.0799942017,226.949996948
13248,54.5999984741,260.609985352
13249,137.759994507,382.5
13250,111.719993591,129.539993286
13251,121.799995422,188.190002441
13252,36.9599990845,79.5599975586
13253,77.2799987793,214.709991455
13254,24.359998703,118.829994202
13255,333.479980469,588.029968262
13256,145.319992065,273.359985352
13257,236.039993286,291.720001221
13258,115.919998169,64.7699966431
13259,29.3999996185,118.829994202
13260,12.5999994278,176.970001221
13261,152.879989624,221.339996338
13262,74.7599945068,39.2700004578
13263,82.3199996948,210.119995117
13264,71.4000015259,158.61000061
13265,193.199996948,192.269989014
13266,67.1999969482,35.1899986267
13267,94.0799942017,253.470001221
13268,34.4399986267,56.0999984741
13269,54.5999984741,81.0899963379
13270,259.559997559,361.589996338
13271,89.0400009155,357.0
13272,242.759994507,237.149993896
13273,131.039993286,37.7399978638
13274,73.0799942017,-12.2399997711
13275,164.63999939,118.829994202
13276,75.5999984741,-11.7299995422
13277,400.679992676,791.010009766
13278,162.119995117,26.5200004578
13279,31.0799999237,91.7999954224
13280,83.1599960327,123.419998169
13281,115.919998169,71.4000015259
13282,102.479995728,99.4499969482
13283,81.4799957275,115.769996643
13284,49.5599975586,85.6800003052
13285,250.319992065,94.3499984741
13286,94.9199981689,36.2099990845
13287,119.279998779,89.7599945068
13288,154.559997559,704.309997559
13289,256.199981689,573.75
13290,153.720001221,348.839996338
13291,203.279998779,520.709960938
13292,228.479995728,-36.2099990845
13293,7.55999994278,66.2999954224
13294,68.8799972534,255.509994507
13295,160.440002441,224.909988403
13296,347.759979248,266.729980469
13297,279.720001221,154.020004272
13298,138.599990845,84.1500015259
13299,487.199981689,1305.08996582
13300,73.0799942017,249.38999939
13301,222.599990845,390.660003662
13302,485.519989014,952.679992676
13303,86.5199966431,215.729995728
13304,103.319999695,96.9000015259
13305,67.1999969482,34.6800003052
13306,35.2799987793,24.9899997711
13307,60.4799995422,227.459991455
